0 verbose cli C:\Program Files\nodejs\node.exe C:\Program Files\nodejs\node_modules\npm\bin\npm-cli.js
1084 http fetch GET 200 https://registry.npmjs.org/workerd/-/workerd-1.20260515.1.tgz 5440ms (cache miss)
1085 http fetch GET 200 https://registry.npmjs.org/side-channel-map/-/side-channel-map-1.0.1.tgz 5372ms (cache miss)
1086 http fetch GET 200 https://registry.npmjs.org/string.prototype.includes/-/string.prototype.includes-2.0.1.tgz 5387ms (cache miss)
1087 http fetch GET 200 https://registry.npmjs.org/side-channel/-/side-channel-1.1.0.tgz 5378ms (cache miss)
1088 http fetch GET 200 https://registry.npmjs.org/source-map-js/-/source-map-js-1.2.1.tgz 5413ms (cache miss)
1089 http fetch GET 200 https://registry.npmjs.org/set-proto/-/set-proto-1.0.0.tgz 5441ms (cache miss)
1090 http fetch GET 200 https://registry.npmjs.org/set-function-name/-/set-function-name-2.0.2.tgz 5569ms (cache miss)
1091 http fetch GET 200 https://registry.npmjs.org/semver/-/semver-6.3.1.tgz 5583ms (cache miss)
1092 http fetch GET 200 https://registry.npmjs.org/safe-regex-test/-/safe-regex-test-1.1.0.tgz 5609ms (cache miss)
1093 http fetch GET 200 https://registry.npmjs.org/scheduler/-/scheduler-0.27.0.tgz 5696ms (cache miss)
1094 http fetch GET 200 https://registry.npmjs.org/safe-push-apply/-/safe-push-apply-1.0.0.tgz 5732ms (cache miss)
1095 http fetch GET 200 https://registry.npmjs.org/set-function-length/-/set-function-length-1.2.2.tgz 5772ms (cache miss)
1096 http fetch GET 200 https://registry.npmjs.org/run-parallel/-/run-parallel-1.2.0.tgz 5817ms (cache miss)
1097 http fetch GET 200 https://registry.npmjs.org/srvx/-/srvx-0.11.15.tgz 5877ms (cache miss)
1098 http fetch GET 200 https://registry.npmjs.org/safe-array-concat/-/safe-array-concat-1.1.4.tgz 5851ms (cache miss)
1099 http fetch GET 200 https://registry.npmjs.org/reusify/-/reusify-1.1.0.tgz 5952ms (cache miss)
1100 http fetch GET 200 https://registry.npmjs.org/resolve-pkg-maps/-/resolve-pkg-maps-1.0.0.tgz 5956ms (cache miss)
1101 http fetch GET 200 https://registry.npmjs.org/schema-utils/-/schema-utils-4.3.3.tgz 5982ms (cache miss)
1102 http fetch GET 200 https://registry.npmjs.org/require-from-string/-/require-from-string-2.0.2.tgz 6131ms (cache miss)
1103 http fetch GET 200 https://registry.npmjs.org/sharp/-/sharp-0.34.5.tgz 6359ms (cache miss)
1104 http fetch GET 200 https://registry.npmjs.org/reflect.getprototypeof/-/reflect.getprototypeof-1.0.10.tgz 6356ms (cache miss)
1105 http fetch GET 200 https://registry.npmjs.org/resolve-from/-/resolve-from-4.0.0.tgz 6569ms (cache miss)
1106 http fetch GET 200 https://registry.npmjs.org/regexp.prototype.flags/-/regexp.prototype.flags-1.5.4.tgz 6567ms (cache miss)
1107 http fetch GET 200 https://registry.npmjs.org/source-map/-/source-map-0.6.1.tgz 6609ms (cache miss)
1108 http fetch GET 200 https://registry.npmjs.org/terser/-/terser-5.47.1.tgz 6676ms (cache miss)
1109 http fetch GET 200 https://registry.npmjs.org/undici/-/undici-7.24.8.tgz 6751ms (cache miss)
1110 http fetch GET 200 https://registry.npmjs.org/tailwindcss/-/tailwindcss-4.2.1.tgz 6804ms (cache miss)
1111 http fetch GET 200 https://registry.npmjs.org/prelude-ls/-/prelude-ls-1.2.1.tgz 6757ms (cache miss)
1112 http fetch GET 200 https://registry.npmjs.org/punycode/-/punycode-2.3.1.tgz 6765ms (cache miss)
1113 http fetch GET 200 https://registry.npmjs.org/react-is/-/react-is-16.13.1.tgz 6779ms (cache miss)
1114 http fetch GET 200 https://registry.npmjs.org/queue-microtask/-/queue-microtask-1.2.3.tgz 6783ms (cache miss)
1115 http fetch GET 200 https://registry.npmjs.org/postcss-value-parser/-/postcss-value-parser-4.2.0.tgz 6824ms (cache miss)
1116 http fetch GET 200 https://registry.npmjs.org/possible-typed-array-names/-/possible-typed-array-names-1.1.0.tgz 6924ms (cache miss)
1117 http fetch GET 200 https://registry.npmjs.org/react/-/react-19.2.6.tgz 6977ms (cache miss)
1118 http fetch GET 200 https://registry.npmjs.org/pathe/-/pathe-2.0.3.tgz 6979ms (cache miss)
1119 http fetch GET 200 https://registry.npmjs.org/prop-types/-/prop-types-15.8.1.tgz 6999ms (cache miss)
1120 http fetch GET 200 https://registry.npmjs.org/path-parse/-/path-parse-1.0.7.tgz 7085ms (cache miss)
1121 http fetch GET 200 https://registry.npmjs.org/picocolors/-/picocolors-1.1.1.tgz 7122ms (cache miss)
1122 http fetch GET 200 https://registry.npmjs.org/path-exists/-/path-exists-4.0.0.tgz 7119ms (cache miss)
1123 http fetch GET 200 https://registry.npmjs.org/parse-css-color/-/parse-css-color-0.2.1.tgz 7140ms (cache miss)
1124 http fetch GET 200 https://registry.npmjs.org/vite/-/vite-8.0.13.tgz 7261ms (cache miss)
1125 http fetch GET 200 https://registry.npmjs.org/path-key/-/path-key-3.1.1.tgz 7179ms (cache miss)
1126 http fetch GET 200 https://registry.npmjs.org/parent-module/-/parent-module-1.0.1.tgz 7208ms (cache miss)
1127 http fetch GET 200 https://registry.npmjs.org/p-locate/-/p-locate-5.0.0.tgz 7211ms (cache miss)
1128 http fetch GET 200 https://registry.npmjs.org/own-keys/-/own-keys-1.0.1.tgz 7214ms (cache miss)
1129 http fetch GET 200 https://registry.npmjs.org/p-limit/-/p-limit-3.1.0.tgz 7225ms (cache miss)
1130 http fetch GET 200 https://registry.npmjs.org/picomatch/-/picomatch-2.3.2.tgz 7244ms (cache miss)
1131 http fetch GET 200 https://registry.npmjs.org/path-to-regexp/-/path-to-regexp-6.3.0.tgz 7244ms (cache miss)
1132 http fetch GET 200 https://registry.npmjs.org/object.groupby/-/object.groupby-1.0.3.tgz 7313ms (cache miss)
1133 http fetch GET 200 https://registry.npmjs.org/optionator/-/optionator-0.9.4.tgz 7318ms (cache miss)
1134 http fetch GET 200 https://registry.npmjs.org/object.fromentries/-/object.fromentries-2.0.8.tgz 7323ms (cache miss)
1135 http fetch GET 200 https://registry.npmjs.org/object-keys/-/object-keys-1.1.1.tgz 7341ms (cache miss)
1136 http fetch GET 200 https://registry.npmjs.org/object.values/-/object.values-1.2.1.tgz 7361ms (cache miss)
1137 http fetch GET 200 https://registry.npmjs.org/node-releases/-/node-releases-2.0.44.tgz 7444ms (cache miss)
1138 http fetch GET 200 https://registry.npmjs.org/object.entries/-/object.entries-1.1.9.tgz 7497ms (cache miss)
1139 http fetch GET 200 https://registry.npmjs.org/object-assign/-/object-assign-4.1.1.tgz 7503ms (cache miss)
1140 http fetch GET 200 https://registry.npmjs.org/object.assign/-/object.assign-4.1.7.tgz 7525ms (cache miss)
1141 http fetch GET 200 https://registry.npmjs.org/postcss/-/postcss-8.5.14.tgz 7593ms (cache miss)
1142 http fetch GET 200 https://registry.npmjs.org/nanoid/-/nanoid-3.3.12.tgz 7619ms (cache miss)
1143 http fetch GET 200 https://registry.npmjs.org/resolve/-/resolve-2.0.0-next.7.tgz 7706ms (cache miss)
1144 http fetch GET 200 https://registry.npmjs.org/natural-compare/-/natural-compare-1.4.0.tgz 7709ms (cache miss)
1145 http fetch GET 200 https://registry.npmjs.org/node-exports-info/-/node-exports-info-1.6.0.tgz 7811ms (cache miss)
1146 http fetch GET 200 https://registry.npmjs.org/ms/-/ms-2.1.3.tgz 7835ms (cache miss)
1147 http fetch GET 200 https://registry.npmjs.org/satori/-/satori-0.16.0.tgz 7950ms (cache miss)
1148 http fetch GET 200 https://registry.npmjs.org/merge-stream/-/merge-stream-2.0.0.tgz 7961ms (cache miss)
1149 http fetch GET 200 https://registry.npmjs.org/micromatch/-/micromatch-4.0.8.tgz 7978ms (cache miss)
1150 http fetch GET 200 https://registry.npmjs.org/minimatch/-/minimatch-3.1.5.tgz 7992ms (cache miss)
1151 http fetch GET 200 https://registry.npmjs.org/merge2/-/merge2-1.4.1.tgz 8000ms (cache miss)
1152 http fetch GET 200 https://registry.npmjs.org/object-inspect/-/object-inspect-1.13.4.tgz 8040ms (cache miss)
1153 http fetch GET 200 https://registry.npmjs.org/mime-db/-/mime-db-1.54.0.tgz 8042ms (cache miss)
1154 http fetch GET 200 https://registry.npmjs.org/rolldown/-/rolldown-1.0.1.tgz 8144ms (cache miss)
1155 http fetch GET 200 https://registry.npmjs.org/lru-cache/-/lru-cache-5.1.1.tgz 8105ms (cache miss)
1156 http fetch GET 200 https://registry.npmjs.org/napi-postinstall/-/napi-postinstall-0.3.4.tgz 8135ms (cache miss)
1157 http fetch GET 200 https://registry.npmjs.org/locate-path/-/locate-path-6.0.0.tgz 8121ms (cache miss)
1158 http fetch GET 200 https://registry.npmjs.org/loose-envify/-/loose-envify-1.4.0.tgz 8124ms (cache miss)
1159 http fetch GET 200 https://registry.npmjs.org/minimist/-/minimist-1.2.8.tgz 8157ms (cache miss)
1160 http fetch GET 200 https://registry.npmjs.org/math-intrinsics/-/math-intrinsics-1.1.0.tgz 8191ms (cache miss)
1161 http fetch GET 200 https://registry.npmjs.org/loader-runner/-/loader-runner-4.3.2.tgz 8188ms (cache miss)
1162 http fetch GET 200 https://registry.npmjs.org/language-tags/-/language-tags-1.0.9.tgz 8459ms (cache miss)
1163 http fetch GET 200 https://registry.npmjs.org/levn/-/levn-0.4.1.tgz 8526ms (cache miss)
1164 http fetch GET 200 https://registry.npmjs.org/linebreak/-/linebreak-1.1.0.tgz 8727ms (cache miss)
1165 http fetch GET 200 https://registry.npmjs.org/neo-async/-/neo-async-2.6.2.tgz 8758ms (cache miss)
1166 http fetch GET 200 https://registry.npmjs.org/kleur/-/kleur-4.1.5.tgz 8867ms (cache miss)
1167 http fetch GET 200 https://registry.npmjs.org/lodash.merge/-/lodash.merge-4.6.2.tgz 9008ms (cache miss)
1168 http fetch GET 200 https://registry.npmjs.org/lightningcss/-/lightningcss-1.31.1.tgz 9162ms (cache miss)
1169 http fetch GET 200 https://registry.npmjs.org/json-stable-stringify-without-jsonify/-/json-stable-stringify-without-jsonify-1.0.1.tgz 9152ms (cache miss)
1170 http fetch GET 200 https://registry.npmjs.org/magic-string/-/magic-string-0.30.21.tgz 9194ms (cache miss)
1171 http fetch GET 200 https://registry.npmjs.org/json-schema-traverse/-/json-schema-traverse-0.4.1.tgz 9234ms (cache miss)
1172 http fetch GET 200 https://registry.npmjs.org/jsesc/-/jsesc-3.1.0.tgz 9315ms (cache miss)
1173 http fetch GET 200 https://registry.npmjs.org/keyv/-/keyv-4.5.4.tgz 9418ms (cache miss)
1174 http fetch GET 200 https://registry.npmjs.org/js-tokens/-/js-tokens-4.0.0.tgz 9444ms (cache miss)
1175 http fetch GET 200 https://registry.npmjs.org/unenv/-/unenv-2.0.0-rc.24.tgz 9715ms (cache miss)
1176 http fetch GET 200 https://registry.npmjs.org/json5/-/json5-2.2.3.tgz 9606ms (cache miss)
1177 http fetch GET 200 https://registry.npmjs.org/unpic/-/unpic-4.2.2.tgz 9833ms (cache miss)
1178 http fetch GET 200 https://registry.npmjs.org/json-buffer/-/json-buffer-3.0.1.tgz 9681ms (cache miss)
1179 http fetch GET 200 https://registry.npmjs.org/iterator.prototype/-/iterator.prototype-1.1.5.tgz 9734ms (cache miss)
1180 http fetch GET 200 https://registry.npmjs.org/js-yaml/-/js-yaml-4.1.1.tgz 9752ms (cache miss)
1181 http fetch GET 200 https://registry.npmjs.org/isexe/-/isexe-2.0.0.tgz 9766ms (cache miss)
1182 http fetch GET 200 https://registry.npmjs.org/isarray/-/isarray-2.0.5.tgz 9856ms (cache miss)
1183 http fetch GET 200 https://registry.npmjs.org/jest-worker/-/jest-worker-27.5.1.tgz 9904ms (cache miss)
1184 http fetch GET 200 https://registry.npmjs.org/is-weakset/-/is-weakset-2.0.4.tgz 9924ms (cache miss)
1185 http fetch GET 200 https://registry.npmjs.org/is-weakref/-/is-weakref-1.1.1.tgz 9953ms (cache miss)
1186 http fetch GET 200 https://registry.npmjs.org/is-typed-array/-/is-typed-array-1.1.15.tgz 10140ms (cache miss)
1187 http fetch GET 200 https://registry.npmjs.org/jsx-ast-utils/-/jsx-ast-utils-3.3.5.tgz 10204ms (cache miss)
1188 http fetch GET 200 https://registry.npmjs.org/is-set/-/is-set-2.0.3.tgz 10453ms (cache miss)
1189 http fetch GET 200 https://registry.npmjs.org/is-weakmap/-/is-weakmap-2.0.2.tgz 10507ms (cache miss)
1190 http fetch GET 200 https://registry.npmjs.org/is-shared-array-buffer/-/is-shared-array-buffer-1.0.4.tgz 10506ms (cache miss)
1191 http fetch GET 200 https://registry.npmjs.org/is-string/-/is-string-1.1.1.tgz 10528ms (cache miss)
1192 http fetch GET 200 https://registry.npmjs.org/pako/-/pako-0.2.9.tgz 10620ms (cache miss)
1193 http fetch GET 200 https://registry.npmjs.org/is-number/-/is-number-7.0.0.tgz 10636ms (cache miss)
1194 http fetch GET 200 https://registry.npmjs.org/language-subtag-registry/-/language-subtag-registry-0.3.23.tgz 10763ms (cache miss)
1195 http fetch GET 200 https://registry.npmjs.org/is-negative-zero/-/is-negative-zero-2.0.3.tgz 10732ms (cache miss)
1196 http fetch GET 200 https://registry.npmjs.org/is-regex/-/is-regex-1.2.1.tgz 10736ms (cache miss)
1197 http fetch GET 200 https://registry.npmjs.org/is-number-object/-/is-number-object-1.1.1.tgz 10739ms (cache miss)
1198 http fetch GET 200 https://registry.npmjs.org/is-symbol/-/is-symbol-1.1.1.tgz 10750ms (cache miss)
1199 http fetch GET 200 https://registry.npmjs.org/is-map/-/is-map-2.0.3.tgz 10759ms (cache miss)
1200 http fetch GET 200 https://registry.npmjs.org/is-glob/-/is-glob-4.0.3.tgz 10850ms (cache miss)
1201 http fetch GET 200 https://registry.npmjs.org/is-finalizationregistry/-/is-finalizationregistry-1.1.1.tgz 10854ms (cache miss)
1202 http fetch GET 200 https://registry.npmjs.org/is-extglob/-/is-extglob-2.1.1.tgz 10911ms (cache miss)
1203 http fetch GET 200 https://registry.npmjs.org/is-data-view/-/is-data-view-1.0.2.tgz 10915ms (cache miss)
1204 http fetch GET 200 https://registry.npmjs.org/is-generator-function/-/is-generator-function-1.1.2.tgz 10954ms (cache miss)
1205 http fetch GET 200 https://registry.npmjs.org/is-date-object/-/is-date-object-1.1.0.tgz 10984ms (cache miss)
1206 http fetch GET 200 https://registry.npmjs.org/jose/-/jose-6.1.0.tgz 11016ms (cache miss)
1207 http fetch GET 200 https://registry.npmjs.org/is-bun-module/-/is-bun-module-2.0.0.tgz 11035ms (cache miss)
1208 http fetch GET 200 https://registry.npmjs.org/is-callable/-/is-callable-1.2.7.tgz 11123ms (cache miss)
1209 http fetch GET 200 https://registry.npmjs.org/is-bigint/-/is-bigint-1.1.0.tgz 11124ms (cache miss)
1210 http fetch GET 200 https://registry.npmjs.org/is-core-module/-/is-core-module-2.16.2.tgz 11132ms (cache miss)
1211 http fetch GET 200 https://registry.npmjs.org/is-async-function/-/is-async-function-2.1.1.tgz 11178ms (cache miss)
1212 http fetch GET 200 https://registry.npmjs.org/is-boolean-object/-/is-boolean-object-1.2.2.tgz 11255ms (cache miss)
1213 http fetch GET 200 https://registry.npmjs.org/is-array-buffer/-/is-array-buffer-3.0.5.tgz 11254ms (cache miss)
1214 http fetch GET 200 https://registry.npmjs.org/imurmurhash/-/imurmurhash-0.1.4.tgz 11283ms (cache miss)
1215 http fetch GET 200 https://registry.npmjs.org/import-fresh/-/import-fresh-3.3.1.tgz 11288ms (cache miss)
1216 http fetch GET 200 https://registry.npmjs.org/hex-rgb/-/hex-rgb-4.3.0.tgz 11302ms (cache miss)
1217 http fetch GET 200 https://registry.npmjs.org/has-tostringtag/-/has-tostringtag-1.0.2.tgz 11320ms (cache miss)
1218 http fetch GET 200 https://registry.npmjs.org/ipaddr.js/-/ipaddr.js-2.4.0.tgz 11332ms (cache miss)
1219 http fetch GET 200 https://registry.npmjs.org/hasown/-/hasown-2.0.3.tgz 11349ms (cache miss)
1220 http fetch GET 200 https://registry.npmjs.org/has-proto/-/has-proto-1.2.0.tgz 11381ms (cache miss)
1221 http fetch GET 200 https://registry.npmjs.org/internal-slot/-/internal-slot-1.1.0.tgz 11407ms (cache miss)
1222 http fetch GET 200 https://registry.npmjs.org/ignore/-/ignore-5.3.2.tgz 11413ms (cache miss)
1223 http fetch GET 200 https://registry.npmjs.org/has-symbols/-/has-symbols-1.1.0.tgz 11409ms (cache miss)
1224 http fetch GET 200 https://registry.npmjs.org/has-bigints/-/has-bigints-1.1.0.tgz 11577ms (cache miss)
1225 http fetch GET 200 https://registry.npmjs.org/graceful-fs/-/graceful-fs-4.2.11.tgz 11578ms (cache miss)
1226 http fetch GET 200 https://registry.npmjs.org/has-property-descriptors/-/has-property-descriptors-1.0.2.tgz 11582ms (cache miss)
1227 http fetch GET 200 https://registry.npmjs.org/has-flag/-/has-flag-4.0.0.tgz 11581ms (cache miss)
1228 http fetch GET 200 https://registry.npmjs.org/globalthis/-/globalthis-1.0.4.tgz 11606ms (cache miss)
1229 http fetch GET 200 https://registry.npmjs.org/gopd/-/gopd-1.2.0.tgz 11633ms (cache miss)
1230 http fetch GET 200 https://registry.npmjs.org/globrex/-/globrex-0.1.2.tgz 11651ms (cache miss)
1231 http fetch GET 200 https://registry.npmjs.org/glob-to-regexp/-/glob-to-regexp-0.4.1.tgz 11704ms (cache miss)
1232 http fetch GET 200 https://registry.npmjs.org/globals/-/globals-14.0.0.tgz 11802ms (cache miss)
1233 http fetch GET 200 https://registry.npmjs.org/get-proto/-/get-proto-1.0.1.tgz 11845ms (cache miss)
1234 http fetch GET 200 https://registry.npmjs.org/glob-parent/-/glob-parent-6.0.2.tgz 11901ms (cache miss)
1235 http fetch GET 200 https://registry.npmjs.org/get-symbol-description/-/get-symbol-description-1.1.0.tgz 11950ms (cache miss)
